0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,stages
5.961376445808714e-05,0.0,5.34249664283816e-05,0.0,0.0,0.05759558973410461,0.7631802422665047,0.7579293590862639,0.9048502147897607,0.1935584618093518,0.0,0.0,0.0,0.0,0.04875285485266578,0.005652685432489202,0.8497427605895294,0.8771627151476239,1.0,0.14242428113884253,0.0,0.0,0.0,0.0,0.09151641042701725,0.12052900019132062,0.8497427605895294,0.8771627151476239,1.0,0.1935584618093518,1
0.0,0.040692387314046334,0.0,0.03066763065972319,4.373348356501161e-05,0.0,1.0,1.0,1.0,0.18916772762524559,0.0,0.0,0.0,0.0,0.04875285485266578,0.005652685432489202,0.8497427605895294,0.8771627151476239,1.0,0.14242428113884253,0.15897409680147623,0.06070363495246494,0.09127107133479362,0.0027877518721684744,0.0,0.0,0.9400965786610027,0.7821643661300056,0.4946611408976385,0.37621363416653403,1
0.22831519472599188,0.32149684482960983,0.20187962901559833,0.27948130788190156,0.09998791377009753,0.23613652164536703,0.6943049279984506,0.590528735337468,0.6108206692321189,0.2529488936929744,0.04038827647918042,0.12189885153347707,0.016132729496347694,0.08188814107741851,0.0,0.0,0.940586479051413,0.8416595514276525,0.7952694556842244,0.17464057905371214,0.3934752311434524,0.4927362199051895,0.3622232832234845,0.4512860084545992,0.2858159541089919,0.41939837585784967,0.5588802515853021,0.48244579225449885,0.481564869719675,0.23806513629268874,1
0.3934994656152694,0.49700438537659203,0.36224667142988143,0.4498414422475447,0.21388112250187408,0.3663324185812351,0.5493115827414892,0.46528071838634216,0.4547740328430989,0.23718698945586755,0.22826918894719672,0.32149684482960983,0.2018369871834342,0.27948130788190156,0.1438660723757088,0.19403433374868784,0.7730553721571515,0.6834275287683516,0.6750516928086725,0.1861249774994171,0.5157478125671547,0.616176885032295,0.47611357837429585,0.5649572186322995,0.3135496076893836,0.45631724123285977,0.4730828954146056,0.3246094774516336,0.3127815166138953,0.2226208022363482,1
0.5157766806629945,0.6113369794385333,0.47614156698878346,0.5554703347268117,0.24439978862659417,0.4174122515021611,0.42489037327505197,0.28048507870838696,0.28302042249035025,0.2226208022363482,0.39346330767975823,0.49700438537659203,0.36221259765932295,0.4498414422475447,0.25220666203348063,0.3314062932552889,0.61161638482192,0.5384761697813447,0.502595927380936,0.17452704548774226,0.6556776385712532,0.7898436950616153,0.6247329465341036,0.7456653372229658,0.43298679340376706,0.588777308576406,0.29999123533666616,0.17814808899493645,0.26431472266278994,0.17533491658290234,1
0.6556981649234049,0.7836396828521573,0.6247529951638368,0.7331439634741602,0.37586852079216115,0.5593509301804022,0.269431402396682,0.15393229167481295,0.23916523357352149,0.17533491658290234,0.5157478125671547,0.6113369794385333,0.47611357837429585,0.5554703347268117,0.2812374560583253,0.3853015150307785,0.4730828954146056,0.3246094774516336,0.3127815166138953,0.16380894655121922,0.7811805797036109,0.8540803633920667,0.7278743390531156,0.8322288112759717,0.6251857963778269,0.6742429266608317,0.15625742052829103,0.14831037240049516,0.29636882491271266,0.3710475594651988,1
0.7811936243529911,0.8473717892330626,0.727888877357416,0.8182538449334037,0.5874287571904869,0.6509323187951318,0.14033961992448857,0.128150437265718,0.268169394879257,0.3710475594651988,0.6556776385712532,0.7836396828521573,0.6247329465341036,0.7331439634741602,0.4062967122069604,0.535063488170472,0.29999123533666616,0.17814808899493645,0.26431472266278994,0.12901502326183636,0.7862119594218694,0.827810581001932,0.7341732562299425,0.7995024911147551,0.6200682140862506,0.6397701358681006,0.16664558049111944,0.18016743870641716,0.2603780161624535,0.37935679680815326,1
0.7862247041317642,0.8213083489986065,0.7341874580148041,0.7860770722242489,0.5817956534665311,0.6139927152330921,0.14966954752708955,0.15567714973382885,0.23560310385112776,0.37935679680815326,0.7811805797036109,0.8473717892330626,0.7278743390531156,0.8182538449334037,0.607542783107563,0.631692607093766,0.15625742052829103,0.14831037240049516,0.29636882491271266,0.2730243949613759,0.789731338990796,0.8630794251902483,0.7252824808124027,0.8419576858057793,0.6256069782467575,0.6763265682450746,0.2001630071470519,0.23126025762741848,0.33175789959252694,0.5008263466819148,1
0.7897438738972261,0.8563001657936221,0.7252971575866426,0.8278193500962019,0.5878923669614994,0.6531650621361073,0.17977258456582548,0.19982488518812003,0.30019120670449784,0.5008263466819148,0.7862119594218694,0.8213083489986065,0.7341732562299425,0.7860770722242489,0.6021843092718311,0.5927169877068202,0.16664558049111944,0.18016743870641716,0.2603780161624535,0.27913850200851686,0.8781012496257142,0.957295461165593,0.8289140971074931,0.9528346503256246,0.7422708540775047,0.814229155314894,0.14015624335333862,0.2865426764976023,0.3657475760221585,0.656521431548999,1
0.8781085164691066,0.9497761598579252,0.8289232373661115,0.9368344446274858,0.7163084189075594,0.8009357177574364,0.12587865495124076,0.24759272527006554,0.33094677272248446,0.656521431548999,0.789731338990796,0.8563001657936221,0.7252824808124027,0.8278193500962019,0.6079837905787011,0.6340484134981431,0.2001630071470519,0.23126025762741848,0.33175789959252694,0.3685182850431091,0.8629929562904993,0.9455128334906894,0.802958709190769,0.9385680714249045,0.6972514229795868,0.7990942309792949,0.23528228563738485,0.3301735236395287,0.4844787286588946,0.848239195010153,1
0.8630011237961319,0.9380860815904696,0.8029692361151154,0.9228074332077995,0.6667539397572221,0.784717764640151,0.211314294256747,0.28529280011319835,0.438380681688071,0.848239195010153,0.8781012496257142,0.9497761598579252,0.8289140971074931,0.9368344446274858,0.7301391933834824,0.7899638071320628,0.14015624335333862,0.2865426764976023,0.3657475760221585,0.4830819178172054,0.8948711883601574,0.9544541500712752,0.8658624014880846,0.9468035157461608,0.6551481200967595,0.7771420458988793,0.1955292392524248,0.26802138008683424,0.4109369108575018,0.6353806157175051,1
0.8948774554843723,0.9469571665067635,0.8658695677847819,0.9309045861653752,0.6204093460121473,0.761194719492264,0.17561085437117835,0.23158904194467744,0.3718363520544512,0.6353806157175051,0.8629929562904993,0.9380860815904696,0.802958709190769,0.9228074332077995,0.6830006365624608,0.772851962201918,0.23528228563738485,0.3301735236395287,0.4844787286588946,0.6241517754057424,0.893048712548242,0.9652329705167326,0.8636655847426224,0.9642294631529694,0.6690875637852736,0.785203292983511,0.18399925603343997,0.22350921266416152,0.433627357355894,0.6077154044125762,1
0.8930550883171006,0.9576513221836531,0.8636728684041806,0.9480379132913211,0.6357529844096949,0.7698328153549506,0.16525542000385435,0.19312744531772902,0.392367807442197,0.6077154044125762,0.8948711883601574,0.9469571665067635,0.8658624014880846,0.9309045861653752,0.6389154740694454,0.748032387379839,0.1955292392524248,0.26802138008683424,0.4109369108575018,0.46752607247031036,0.9216324430553877,0.9234818410319136,0.9086980642164227,0.9157844372986476,0.7108618960462885,0.7602375024408431,0.14977613723922342,0.15630111732489904,0.3976156775420832,0.5084930289367391,1
0.9216371148404684,0.9162281367195333,0.9087029420192768,0.9004063867975189,0.6817354685629314,0.7430805163953452,0.134518579039931,0.13505499450987307,0.35978263122773024,0.5084930289367391,0.893048712548242,0.9576513221836531,0.8636655847426224,0.9480379132913211,0.6535110662912857,0.7571465928424551,0.18399925603343997,0.22350921266416152,0.433627357355894,0.44716944328537894,0.9040596013598468,0.9086880948568866,0.8832876809447511,0.8944795235459614,0.7043239724790942,0.7340073004625552,0.12642873328707832,0.08488337605164097,0.38334594898565805,0.35113871786685785,1
0.9040653207281731,0.9015505914871326,0.8832939162964785,0.8794592297682134,0.6745389449908686,0.7149733269236273,0.11354955378794748,0.07334511795462154,0.34687066427845725,0.35113871786685785,0.9216324430553877,0.9162281367195333,0.9086980642164227,0.9004063867975189,0.6972517730688343,0.72891977605423,0.14977613723922342,0.15630111732489904,0.3976156775420832,0.37415958689401324,0.947240081832408,0.9382188018873053,0.9431967753457459,0.9310788563974104,0.7949774047717653,0.796120470319941,0.016881448152344082,0.03534759238742265,0.25402756009646194,0.15503972316612674,1
